sr_no,movie_id,movie_name,year,genre,overview,director,cast,language
1460,tt0233202,Amir Garib,1974,"Action, Thriller","Manmohan alias Moni lives a dual life. One as a magician, and the other as a thief with the name of Bhagula Bhagat, whose prime agenda is to rob the rich, and spread the wealth with the ...                See full summaryÂ Â»",Mohan Kumar,"Dev Anand, Hema Malini, Premnath Malhotra, Ranjeet Bedi",hindi
1461,tt6514010,Long Live Brij Mohan,2017,"Comedy, Crime, Drama","A man fakes his own death. Unfortunately for him, starting a new life with a new identity will only bring him more problems.",Nikhil Nagesh Bhat,"Arjun Mathur, Nidhi Singh, Sheetal Thakur, Manav Vij",hindi
1462,tt12779208,Meel patthar,2020,Drama,"Recently marking 500,000 kilometers on the road, a newly bereaved trucker faces the threat of losing the job that has come to define him to a new intern.",Ivan Ayr,"Mohinder Gujral, Pavitra Mattoo, Lakshvir Saran, Suvinder Vicky",hindi
1463,tt0363666,Hatya,1988,"Action, Crime, Drama","After the deaths of his wife Sheila and child Raja, Sagar takes to drinking as well as singing and dancing at weddings and special occasions. Intoxicated heavily after one such event, he ...                See full summaryÂ Â»",Kirti Kumar,"Govinda, Neelam Kothari, Raj Kiran, Anupam Kher",hindi
1464,tt7884228,NTR: Kathanayakudu,2019,"Biography, Drama","Based on the journey of the legendary Telugu actor, filmmaker and ex-Chief Minister Late Taraka Rama Rao Nandamuri.",Radha Krishna Jagarlamudi,"Nandamuri Balakrishna, Vidya Balan, Kaikala Satyanarayana, Nandamuri Kalyan Ram",hindi
1465,tt0814014,Apne,2007,"Action, Drama, Sport","A disgraced ex-boxer attempts to make his two sons champion boxers in order to clear his name. One son agrees with this goal, but the other does not, causing family conflicts.",Anil Sharma,"Dharmendra, Sunny Deol, Bobby Deol, Shilpa Shetty Kundra",hindi
1466,tt0385351,Yeh Lamhe Judaai Ke,2004,"Drama, Mystery, Romance","Dushyant and Jaya are childhood friends. In spite of his familys poverty, Dushyant has one great ambition in life: to become a successful singer. Will he achieve his ambition?","Pavan Kaul, Birendra Nath Tiwari","Shah Rukh Khan, Raveena Tandon, Navneet Nishan, Avtar Gill",hindi
1467,tt1431122,No Problem,2010,"Action, Comedy, Crime","Bank robbers, diamond thieves, a minister's homicide, and a hyper wife are just some of the challenges faced by a bumbling senior police officer.",Anees Bazmee,"Anil Kapoor, Sanjay Dutt, Akshaye Khanna, Suniel Shetty",hindi
1468,tt14056466,Yudhra,2024,Action,Action-packed ride with romance and drama involved.,Ravi Udyawar,"Siddhant Chaturvedi, Malavika Mohanan, Raghav Juyal, Ram Kapoor",hindi
1469,tt0268166,Baghavat,1982,"Action, Romance","The region under Maharaj Singh's control is under-going drought and famine-like conditions, and the Maharaj orders that the treasury be made open so that his public does not suffer. His ...                See full summaryÂ Â»",Ramanand Sagar,"Dharmendra, Hema Malini, Reena Roy, Amjad Khan",hindi
1470,tt5785116,Begum Jaan,2017,"Action, Drama, History",The story of eleven prostitutes who refuse to part ways with their brothel and each other during the partition between India and Pakistan.,Srijit Mukherji,"Amitabh Bachchan, Pallavi Sharda, Vidya Balan, Naseeruddin Shah",hindi
1471,tt0435437,Taarzan: The Wonder Car,2004,"Action, Adventure, Drama","Raj rebuilds his dead father's car and names it Taarzan, but the car comes to life in a miraculous way. Slowly, the car starts killing the killers of Raj's father.","Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Ajay Devgn, Vatsal Sheth, Ayesha Takia, Farida Jalal",hindi
1472,tt3382148,Yaariyan,2014,"Drama, Romance",A college student must win an inter college competition to save his college from being demolished by property builders.,Divya Khosla Kumar,"Himansh Kohli, Rakul Preet Singh, Nicole Faria, Shreyas Porus Pardiwalla",hindi
1473,tt0319736,The Legend of Bhagat Singh,2002,"Action, Biography, Drama",The story of a young revolutionary who raised an armed resistance against the British rule in India.,Rajkumar Santoshi,"Ajay Devgn, Sushant Singh, D. Santosh, Akhilendra Mishra",hindi
1474,tt3224288,Beyond the Clouds,2017,"Drama, Family","A hedonistic teenager in Mumbai is busted for dealing drugs and goes to his estranged sister for help, but complications land her in jail.",Majid Majidi,"Ishaan Khattar, Malavika Mohanan, Goutam Ghose, Sharada",hindi
1475,tt0354786,Oops!,2003,"Comedy, Drama","Dancer Jahaan (Kiran Janjani) has a group that includes his girlfriend Nikki (Adyasha), and bosom pal Akash Rai (Vikas Sethi). While Nikki and Akash are content to wait for their big-time, ...                See full summaryÂ Â»",Deepak Tijori,"Kiran Jhangiani, Vikas Sethi, Adyasha, Mink Singh",hindi
1476,tt3501994,Hawaa Hawaai,2014,"Drama, Family, Sport",Arjun dreams of skating. Can Arjun follow his dream and be a champion?,Amole Gupte,"Makrand Deshpande, Partho A. Gupte, Devraya Gole, Neha Joshi",hindi
1477,tt12642180,Ram Singh Charlie,2020,Drama,A Lovely Little Film About A Family Of Circus Artistes.,Nitin Kakkar,"Kumud Mishra, Divya Dutta, Salima Raza, Farrukh Seyer",hindi
1478,tt25134642,Main Atal Hoon,2023,"Biography, Drama","The life of Atal Bihari Vajpayee, who served as the Prime Minister of India thrice during his tenure. The Bharat Ratna and Padma Vibhushan recipient was also one of the key senior leaders and co-founders of Bharatiya Janata Party (BJP)",Ravi Jadhav,"Pankaj Tripathi, Benedict Garrett, Harshad Kumar, Rajesh Dubeay",hindi
1479,tt0165973,Taqdeer,1967,"Drama, Family","For the well-being of her children, a destitute widow is forced to marry a man she dislikes.",A. Salaam,"Bharat Bhushan, Shalini, Farida Jalal, Johnny Walker",hindi
1480,tt6405126,Simran,2017,"Crime, Drama, Thriller","A socially-criticized, financially-cornered girl becomes an outlaw to dodge the situation.",Hansal Mehta,"Kangana Ranaut, Sohum Shah, Esha Tewari, Jason Louder",hindi
1481,tt0247992,Dulhan Hum Le Jayenge,2000,"Comedy, Drama, Romance","Sapna has lost her parents at an early age and lives with her three quirky uncles - Bhola Nath is a fitness freak, Prabhu Nath is a deeply religious fellow and Vicky Nath is a disco-savvy ...                See full summaryÂ Â»",David Dhawan,"Salman Khan, Karisma Kapoor, Om Puri, Paresh Rawal",hindi
1482,tt8061218,Indian Never Again Nirbhaya,2018,Drama,Based on the true event of Delhi bus gang rape in December 2012.,"Bidisha Adhikari, Kanchan Adhikari, Payal Kaashyap","Riecha Sharma, Dinesh Mehta, Gehana Vasisth, Bidisha Adhikari",hindi
1483,tt0079236,The Great Gambler,1979,"Action, Crime, Romance","After unwittingly using his skills to obtain military secrets, a gambler is pursued by a police officer who happens to be his doppelganger.",Shakti Samanta,"Amitabh Bachchan, Zeenat Aman, Neetu Singh, Prem Chopra",hindi
1484,tt27626564,Chaar Lugaai,2023,Mystery,"Women, who maintain every duty and responsibility of their married life, but while on that, they find themselves yearning for intimacy and affection. With their husbands staying afar, they ...                See full summaryÂ Â»",Prakash Saini,"Nidhi Uttam, Ayush Chaturvedi, Deepti Gautam, Mansi Jain",hindi
1485,tt0347779,Pinjar: Beyond Boundaries...,2003,Drama,"In the days leading up to Partition, a Hindu woman is abducted by a Muslim man. Soon, she finds herself not only forced into marriage, but living in a new country as the borders between India and Pakistan are drawn.",Chandra Prakash Dwivedi,"Urmila Matondkar, Manoj Bajpayee, Sanjay Suri, Sandali Sinha",hindi
1486,tt15145772,200: Halla Ho,2021,"Crime, History, Thriller","Loosely based on a real incident, 200: Halla Ho is the story of women, terrorised by a mobster whose gang raped, robbed, terrorised and murdered 300 families for 15 years until he met his nemesis in a young Dalit girl.","Sarthak Dasgupta, Alok Batra","Dipti Avlani, Saloni Batra, Apurva Choudhari, Sushama Deshpande",hindi
1487,tt7892066,Ayalaan,2024,"Action, Adventure, Sci-Fi","A lost alien seeks help to go back to his home, but everything gets harder after the alien returns to its home.",R. Ravikumar,"Sivakarthikeyan, Rakul Preet Singh, Karunakaran, Bhanupriya",hindi
1488,tt7639372,Total Dhamaal,2019,"Action, Adventure, Comedy",A group of people learn about a hidden treasure and then they race to find it and claim it.,Indra Kumar,"Ajay Devgn, Anil Kapoor, Madhuri Dixit, Riteish Deshmukh",hindi
1489,tt1512888,Aayirathil Oruvan,2010,"Action, Adventure","Anitha, a government official, embarks on a journey to find Chandramouli, an archaeologist, who went to Vietnam to search for any existence of the prince of the Chola dynasty.",K. Selvaraghavan,"Karthi, Reema Sen, Andrea Jeremiah, Parthiban Radhakrishnan",hindi
1490,tt0964516,Fashion,2008,"Drama, Romance",A small-town girl finally realizes her dream of becoming a famous supermodel but soon finds out that her glamorous new life has a price.,Madhur Bhandarkar,"Priyanka Chopra Jonas, Kangana Ranaut, Mugdha Godse, Arbaaz Khan",hindi
1491,tt12887178,14 Phere,2021,"Comedy, Romance","Sanjay, a Rajput from Jahanabad, is in love with Aditi, a Jat from Jaipur. They want to get married, but don't want to hurt their families. So they plan to get married by arranging a fake set of parents. Will they succeed?",Devanshu Singh,"Kriti Kharbanda, Vikrant Massey, Gauahar Khan, Vineet Kumar",hindi
1492,tt19550082,Yellow Bus,2023,Drama,"After discovering that her daughter was abandoned to perish in the blistering desert heat on a school bus, an Indian woman residing in the Arabian Gulf sets out on a quest for the truth and justice.",Wendy Bednarz,"Sam Akel, Mansoor Al-Fili, Kinda Alloush, Francesca Bizzarri",hindi
1493,tt0104854,Mere Sajana Saath Nibhana,1992,"Drama, Musical","Kanhaiya lives with his mother in a small rural town in India, and makes a living singing and dancing at wedding, birthdays, and other important ceremonies in the community along with Bhola...                See full summaryÂ Â»",Rajesh Vakil,"Mithun Chakraborty, Juhi Chawla, Shanti Priya, Prem Chopra",hindi
1494,tt7805960,Torbaaz,2020,"Action, Drama, Sport","A man rises from personal tragedy to lead a group of children from a refugee camp to victory, transforming their lives through the game of cricket.",Girish Malik,"Sanjay Dutt, Nargis Fakhri, Rahul Dev, Kuwaarjeet Chopraa",hindi
1495,tt0362771,Ishq Vishk,2003,"Comedy, Romance","A collegian (Shahid Kapoor) woos a beautiful girl, then falls in love with his childhood friend (Amrita Rao).",Ken Ghosh,"Shahid Kapoor, Amrita Rao, Shenaz Treasury, Vishal Malhotra",hindi
1496,tt2292625,Chakravyuh,2012,"Action, Drama, Thriller","On the request of his friend Kabir, SP Adil Sends him to the Naxal group as an informer. When Kabir finds the truth he becomes one of their gang leader.",Prakash Jha,"Manoj Bajpayee, Kabir Bedi, Om Puri, Arjun Rampal",hindi
1497,tt0488287,Darwaza,2002,Horror,Add a plot.,Kanti Shah,"Arun Mathur, Anil Nagrath, Amit Pachori, Sapna Sappu",hindi
1498,tt12505468,Kadakh,2019,"Comedy, Drama, Thriller","Sunil is home alone when the doorbell rings. The stranger at the door is the husband of Chhaya, a woman that Sunil is having an affair with. The man asks many uncomfortable questions about their affair, becoming more and more intrusive.",Rajat Kapoor,"Ranvir Shorey, Mansi Multani, Palomi Ghosh, Rajat Kapoor",hindi
1499,tt13759622,Scorned,2020,Thriller,Romantic weekend of Kajal and Akshay turns into horrific and sadistic when Kajal discovers her boyfriend akshya is having an affair with her best friend Yamini,Tanveer Hashmi,"Tanveer Hashmi, Pooja Joshi, Paras Randhawa, Shikha Sinha",hindi
1500,tt0157316,Ankush,1986,"Action, Drama","Four unemployed young men befriend their new neighbors, but soon tragedy strikes and everything is shattered.",N. Chandra,"Nana Patekar, Rabia Amin, Gajanan Bangera, Kamini Bhatia",hindi
1501,tt10930586,Shikara,2020,"Drama, History, Romance",Shikara is the story of resilience in the face of insurmountable odds. It's also the story of a love that remains unextinguished through 30 years of exile. A timeless love story in the worst of times.,Vidhu Vinod Chopra,"Sadia Khateeb, Zain Khan Durrani, Priyanshu Chatterjee, Bhavna Chauhan",hindi
1502,tt5943306,Freaky Ali,2016,"Comedy, Sport",A debt collector becomes a golfing sensation.,Sohail Khan,"Nawazuddin Siddiqui, Arbaaz Khan, Amy Jackson, Asif Basra",hindi
1503,tt1708532,Ready,2011,"Action, Comedy, Romance","Set in Thailand and India, a case of mistaken identity leads to love, and a man and his family concoct a grand scheme to win over the hearts of a woman and her greedy, conniving uncles.",Anees Bazmee,"Salman Khan, Asin Thottumkal, Paresh Rawal, Mahesh Manjrekar",hindi
1504,tt28075881,Do Patti,2024,"Drama, Mystery, Thriller",Add a plot.,Shashanka Chaturvedi,"Kajol, Kriti Sanon, Tanvi Azmi",hindi
1505,tt0453729,Iqbal,2005,"Drama, Sport","Iqbal, the deaf and mute son of a farmer, has a passion for the game of cricket and seeks the tutelage of a washed-up, alcoholic ex-player.",Nagesh Kukunoor,"Shreyas Talpade, Naseeruddin Shah, Shweta Basu Prasad, Yatin Karyekar",hindi
1506,tt2599878,Operation Fryday,2023,"Action, Crime, Drama",A Muslim unwittingly gets involved in a terrorist bombing in Mumbai and decides to avenge the act.,Vishram Sawant,"Randeep Hooda, Suniel Shetty, Rukhsar Rehman, Nitu Chandra",hindi
1507,tt15716566,Dil Hai Gray,2023,Crime,A police inspector investigates a guy who traps innocent women on social media.,Susi Ganesan,"Akshay Oberoi, Rangaraj Pandey, Urvashi Rautela, Vineet Kumar Singh",hindi
1508,tt0268401,Kahin Pyaar Na Ho Jaaye,2000,"Comedy, Drama, Musical","Musician Prem Kapoor lives with his sister, Neelu, brother-in-law Vinod, his niece and a nephew. He has plans of getting married to his fiancee, Nisha; unfortunately on the wedding day ...                See full summaryÂ Â»",K. Muralimohana Rao,"Kashmira Shah, Salman Khan, Jackie Shroff, Rani Mukerji",hindi
1509,tt5785132,Aankhen 2,2024,Thriller,"Aankhen 2 is based on a disgraced banker who hires three blind men for a heist. Whilst, the basic plot of the movie is same as its prequel, this time the heist is centered on a casino.",Abhinay Deo,"Amitabh Bachchan, Sanjay Dutt, Sidharth Malhotra, Azzy Bagria",hindi
1510,tt1083988,Journey Bombay to Goa: Laughter Unlimited,2007,"Action, Adventure, Comedy","After learning a secret of a treasure from a runaway criminal, a group of tourists embarks on journey to find the hidden treasure from Bombay to Goa.",Raj Pendurkar,"Sunil Pal, Vijay Raaz, Raju Srivastava, Ehsaan Qureshi",hindi
1511,tt0100002,Lekin...,1990,"Drama, Fantasy, Musical","Samir Niyogi lives in India and is assigned by the Government to travel to Rajasthan, evaluate a princely castle that once belonged to Raja Param Singh, take stock of all items, the ...                See full summaryÂ Â»",Gulzar,"Vinod Khanna, Dimple Kapadia, Amjad Khan, Alok Nath",hindi
1512,tt0347167,The Hero: Love Story of a Spy,2003,"Action, Adventure, Drama",Arun is an Indian undercover agent enlisted to stop ISI chief Ishaq Khan. The village girl Reshma helps him but endangers her own life.,Anil Sharma,"Sunny Deol, Preity G Zinta, Priyanka Chopra Jonas, Amrish Puri",hindi
